user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
carlitos,1323084355,984274,05/12/2011 11:25,yes,44,2.19,7.96,-93.2,3,-0.313326,-0.150950,#DIV/0!,-0.646715,1.362688,#DIV/0!,-93.1,4,-0.3,-93.5,3,-0.3,0.4,1,0.0000,0.2,1.7,0.6,0.4,8.2,0.6,0.3,-93.3,0.1,0.01,-0.02,0,-0.03,-17,6,20,10,608,-310,147,-22.5,-63.3,48,123.4073,104.4204,25.5523,652.9217,-19.0255,15.3777,236.4743,24.5302,65.7938,4328.8285,0.43,-0.61,0.08,75,-126,-447,378,-392,-416,-1.12269,-1.51655,-0.79505,0.65070,-0.01247,0.14527,8.4,117,49,-35.7,-65.2,11,44.09,182.2,38,-81.5,14,-73.6,-0.9497,-1.1359,#DIV/0!,0.1733,0.6328,#DIV/0!,16.2,121.4,-0.9,-39.6,-88.2,-0.9,55.78,209.56,0.00,7,3.6947,-87.4581,30.8099,949.2489,-12.1577,15.8742,251.9903,-9.4397,71.0596,5049.4663,0.11,0.11,0.05,10,-52,-48,-606,169,-177,147,38,125,-1.2326,-0.8344,#DIV/0!,-0.2526,-0.6876,#DIV/0!,38,125,-1.2,13.1,102,-1.2,24.9,23,0.00,34,3.07398,144.02041,2.61797,6.85374,28.30816,8.01844,64.29535,117.08163,7.12927,50.82653,-0.02,-0.16,-0.11,-58,255,-200,-564,719,725,E
pedro,1323095062,976307,05/12/2011 14:24,yes,126,139,21.5,10.8,23,-0.966623,-0.990604,#DIV/0!,-0.307666,-0.578042,#DIV/0!,10.8,25,-1.0,2.5,19,-1.0,8.34,6,0.0000,3.7,135.9,4.7,21.6,25.5,1.8,3.1,6.5,2.3,5.23,-0.08,-0.08,-0.84,-54,70,-210,-1,525,-459,10.5,30.6,-80.4,14,152.08,-10.9094,50.1314,2513.1605,-11.7102,43.0972,1857.3668,-26.0756,65.0541,4232.0402,-1.59,0.21,0.28,10,19,132,-415,310,504,-1.61621,0.27977,-0.57588,-0.22453,1.35517,0.87963,37.3,118,49,-77.9,-80.4,9,115.2,198.4,40,-14.7,12.9,137.4,0.8093,0.9378,#DIV/0!,-0.5164,-0.9815,#DIV/0!,31.1,137.4,0.8,-7,84.9,0.8,38.08,52.51,0.00,12,1.8861,-36.0602,12.1844,148.4592,13.058,7.4618,55.6784,117.5304,11.5084,132.4432,0.9,-0.18,-0.43,15,-17,114,452,-586,-68,117,6.09,102,-1.4581,-1.1100,#DIV/0!,0.3814,0.5184,#DIV/0!,41.2,117,-1.5,-10.1,83.8,-1.5,51.3,33.2,0.00,43,16.27796,119.12,3.2112,10.31184,11.6552,18.70835,350.00254,96.136,10.71649,114.84317,0.37,-2.33,-0.3,15,397,-146,-359,781,688,E
pedro,1323095064,968352,05/12/2011 14:24,yes,128,139,21.4,11.9,23,-1.346317,-0.939904,#DIV/0!,-0.361331,-0.352626,#DIV/0!,13.4,25,-1.3,7.1,19,-1.3,6.28,6,0.0000,2.7,136.5,4.3,18.8,24.8,1.7,2.8,10.6,2.1,4.34,-0.18,-0.13,-0.82,-46,66,-208,4,513,-468,21.7,9.01,-133,12,81.5301,17.6219,35.4991,1260.1896,-11.6992,37.3665,1396.2546,-100.5688,45.9665,2112.9235,-1.73,0.42,0.33,3,40,112,-341,358,505,-0.81050,9.16615,-0.15990,-0.81310,3.04295,0.88275,24.1,75.2,37,-86.2,-133,5,110.3,208.2,32,-3.1,19.7,137.1,0.2212,0.2294,#DIV/0!,0.0737,-0.7224,#DIV/0!,39.9,137.7,0.2,-10.3,76.4,0.2,50.24,61.31,0.00,10,2.8506,-38.2308,17.9112,320.8096,13.2563,10.8676,118.1045,113.7124,14.9569,223.7092,0.47,-0.37,-0.18,19,-3,95,463,-583,-83,135,23.7,137,-0.5877,6.8727,#DIV/0!,0.7770,-2.7672,#DIV/0!,55.2,172,-0.6,-10.7,-179,-0.6,65.9,351,0.00,44,40.92021,135.89583,8.73301,76.26551,11.93708,20.71632,429.16584,89.80208,79.37774,6300.82489,1.14,-4.69,-0.36,-18,413,-132,-612,607,578,E
charles,1322837933,980462,02/12/2011 14:58,yes,145,147,11.7,4.74,26,-0.393918,-1.326371,#DIV/0!,0.345448,0.231409,#DIV/0!,4.7,27,-0.4,-1.6,17,-0.4,6.33,10,0.0000,10.7,130.7,10.8,115.9,15.3,1.4,2.1,0.6,1.6,2.53,0.16,0.1,-0.08,-14,52,-248,41,451,-543,-52.9,-26.7,-12.4,15,5.343,-41.6652,3.6453,13.2881,-9.8874,8.1409,66.2739,-47.6587,15.4175,237.6994,-1.57,-0.14,0.71,88,-109,-49,718,2,135,-0.88505,-0.23566,-1.03380,-0.63571,0.95532,-0.52407,-1.2,-12.4,15,-26.7,-62.7,7,25.49,50.3,8,126,27.2,14.7,-2.0851,-2.0851,#DIV/0!,1.0312,-1.0312,#DIV/0!,27.2,14.7,-2.1,27.2,14.7,-2.1,0,0,0.00,4,0,125.9932,0,0,27.1869,0,0,14.7001,0,0,-0.02,-0.08,0.05,11,39,6,-360,504,-31,-102,62.7,-144,-1.2210,-0.5442,#DIV/0!,0.3396,-1.1527,#DIV/0!,89.8,85.6,-1.2,62.1,-145,-1.2,27.7,230.6,0.00,46,9.40531,33.3413,81.23192,6598.62426,72.0913,8.07297,65.17281,-12.11304,79.23442,6278.0936,0.39,-1.51,0.03,-445,-92,5,-638,18,325,E
charles,1322837934,968384,02/12/2011 14:58,yes,146,129,9.19,33.1,17,-1.143259,-1.387050,#DIV/0!,-0.396358,-0.206684,#DIV/0!,33.2,26,-1.1,5.3,17,-1.1,27.86,9,0.0000,9.7,141.5,6.9,47.2,8.1,1.2,1.6,22,8.7,75.92,-0.21,0.22,-0.48,-22,59,-159,42,605,-317,-51.1,-29.1,-19.7,12,38.2467,-68.2264,9.5055,90.3554,-33.2925,1.701,2.8934,13.4321,15.1643,229.9562,2.3,-1.08,0.66,77,-87,-32,695,47,208,2.17439,-0.86906,-0.64513,1.50130,-0.45535,-0.38691,-27.7,33.7,35,-35.5,-19.7,12,7.8,53.4,23,126,27.2,14.7,-2.0800,-2.0800,#DIV/0!,1.0294,-1.0294,#DIV/0!,27.2,14.7,-2.1,27.2,14.7,-2.1,0,0,0.00,4,0,125.9932,0,0,27.1869,0,0,14.7001,0,0,-0.02,-0.08,0.05,11,39,6,-360,504,-31,-119,80,-160,-0.3421,3.0743,#DIV/0!,0.6913,-1.7954,#DIV/0!,80,-137,-0.3,26.1,-160,-0.3,53.9,23,0.00,42,12.16763,-104.01887,3.92473,15.40348,44.25849,14.51154,210.58478,-142.64151,4.86785,23.69594,-0.63,2.6,0.71,-408,-60,25,-679,228,410,E
charles,1322837935,980376,02/12/2011 14:58,yes,147,141,8.92,42.6,21,-1.276292,-0.460422,#DIV/0!,-0.029284,0.831447,#DIV/0!,42.6,22,-1.3,32.9,16,-1.3,9.7,6,0.0000,3.1,130.4,4.9,23.6,9.3,0.7,0.5,37.5,3.1,9.81,-0.03,0.06,0.34,-26,35,-204,38,552,-412,-44.7,-11,-45,12,5.046,-41.1114,2.6537,7.042,-9.4641,7.0697,49.9801,-49.9455,9.8205,96.4425,-1.19,0.05,0.2,-19,-77,88,479,81,492,0.62468,0.90284,-1.00845,-1.23256,1.30033,-0.44233,-2.8,-22.7,15,-28,-59.1,8,25.25,36.4,7,126,27.2,14.7,#DIV/0!,-2.0976,#DIV/0!,#DIV/0!,-1.0356,#DIV/0!,27.2,14.7,#DIV/0!,27.2,14.7,#DIV/0!,0,0,#DIV/0!,4,0,125.9932,0,0,27.1869,0,0,14.7001,0,0,-0.02,-0.08,0.05,11,39,6,-360,504,-31,98.6,81.1,67.4,-1.2315,20.3909,#DIV/0!,0.3053,-3.1379,#DIV/0!,85,162,-1.2,56.5,-174,-1.2,28.5,336,0.00,37,9.90433,81.17727,66.30439,4396.27203,68.50909,9.36075,87.62364,55.84545,42.84545,1835.7323,0.06,-1.93,-0.8,-349,81,35,-683,444,558,E
charles,1322837938,968310,02/12/2011 14:58,yes,150,144,9.1,53.8,23,-1.570327,0.211359,#DIV/0!,-0.204930,1.024860,#DIV/0!,55.3,23,-1.6,53.8,17,-1.6,1.5,6,0.0000,2.9,135.1,4.4,19.8,8.5,0.3,0.1,54.7,0.5,0.29,-0.02,0.11,0.33,-21,59,-215,35,539,-436,-58.9,-31.5,-2.57,20,5.9173,-41.945,7.2724,52.8872,-15.1425,9.5319,90.8568,-38.8585,18.6826,349.0388,-1.11,-0.14,0.56,123,-122,-100,727,-28,48,-1.49526,-1.13737,2.76346,-0.35373,0.58857,1.24390,-4.6,-2.6,20,-31.5,-58,9,26.91,55.43,11,-98.3,-56.9,-13.1,3.5297,2.6034,#DIV/0!,-0.6423,-0.4014,#DIV/0!,-39.8,-5.8,3.5,-86.7,-33.1,3.5,46.84,27.31,0.00,6,1.4865,-94.5943,7.5885,57.5861,-59.0139,7.9094,62.5583,-17.3555,4.8069,23.1064,-0.02,1.08,-0.1,-33,-51,-8,-431,440,-32,97.6,10.1,68.9,-1.1363,3.9036,#DIV/0!,0.3784,2.1262,#DIV/0!,73.5,106,-1.1,10.1,68,-1.1,63.4,38,0.00,15,53.61795,106.165,7.48642,56.04644,36.9,19.63026,385.34718,73.8025,9.32462,86.94846,-0.39,1.01,0.2,-124,79,10,-152,732,504,E
charles,1322837942,984303,02/12/2011 14:59,yes,154,139,7.76,58.5,20,-0.692571,-0.598626,#DIV/0!,-0.779866,-0.447756,#DIV/0!,59.2,27,-0.7,47.3,20,-0.7,11.9,7,0.0000,3.6,150.6,5.1,26.2,6.2,0.7,0.5,55.3,3.7,13.94,-0.02,0.1,-0.84,-31,55,-188,45,574,-395,-39.7,-5.2,-47.7,12,77.9464,-61.3042,14.8637,220.931,-25.1863,7.9342,62.9515,-3.0708,25.9661,674.2373,2.14,-0.95,0.75,-66,-76,52,432,106,523,0.07443,-1.30867,-1.60495,1.10356,-0.13714,0.02631,-5.2,35.4,33,-32.1,-47.7,8,26.9,83.1,25,0,-86.2,-70.9,3.2656,0.9889,#DIV/0!,-1.6673,-0.9029,#DIV/0!,79.3,126.4,3.3,-103.8,-135.2,3.3,183.1,261.58,0.00,1,2.2301,70.3376,46.641,2175.3843,25.4491,39.2026,1536.8469,31.8134,57.2789,3280.8759,0.18,-0.05,-0.16,-7,0,-6,-292,537,9,-43.8,35.3,-137,-1.4083,-0.1644,#DIV/0!,0.1532,-1.1118,#DIV/0!,44.7,-27.5,-1.4,9.5,-137,-1.4,35.17,109.5,0.00,33,39.16312,23.66708,27.06533,732.53194,26.06292,11.93349,142.40811,-56.76458,34.80223,1211.1951,0.87,-2.1,-0.23,-314,-76,37,-700,313,545,E
charles,1322837944,984296,02/12/2011 14:59,yes,156,155,7.5,47.2,26,-1.165101,-1.142790,#DIV/0!,0.441779,-0.199656,#DIV/0!,47.9,27,-1.2,42.9,18,-1.2,5,9,0.0000,6.3,146.3,7.2,52.5,11.3,1.8,3.1,44.8,1.5,2.33,0.35,0.02,-0.21,-20,58,-244,39,440,-543,-36.9,15.9,-74.6,28,1.2653,-47.888,3.6062,13.0043,31.244,4.1312,17.067,-102.838,8.0081,64.1302,-3.02,0.64,0.46,-262,-26,92,57,199,634,5.50673,4.41716,1.27607,-2.40006,2.11434,-1.12917,34.5,-74.6,33,15.9,-111,28,18.6,36.4,5,41.8,-103.9,30.9,8.9336,5.7918,#DIV/0!,-2.3867,2.0773,#DIV/0!,-40.8,58.6,8.9,-103.9,-45.9,8.9,63.09,104.51,0.00,2,11.0567,-95.3879,22.2627,495.6289,-55.6868,10.3188,106.4776,-8.9087,18.4901,341.8827,0.18,1.24,-0.2,-17,8,6,-335,515,1,42.2,20.2,-33.3,-1.4536,-1.5069,#DIV/0!,-0.1834,-0.1768,#DIV/0!,51.6,-33.3,-1.5,18.7,-176,-1.5,32.9,142.7,0.00,17,106.95061,-5.924,39.95628,1596.5043,37.216,11.38707,129.66545,-95.928,49.99832,2499.83226,0.1,0.03,-0.07,-60,149,30,-57,700,485,E
charles,1322837945,992352,02/12/2011 14:59,yes,157,136,12,49.8,20,0.664864,-1.329070,#DIV/0!,-1.221331,-0.341557,#DIV/0!,51.3,26,0.7,47.6,20,0.7,3.7,6,0.0000,4,146.1,6.2,38.8,8.8,1.7,2.8,50.3,1,1.03,0.02,0.11,-0.64,-27,79,-182,23,583,-376,-75.6,-24.1,39.9,40,96.7006,-52.3344,15.2439,232.3765,-14.1291,11.8237,139.7991,-9.3809,35.2746,1244.3007,-0.64,-0.1,0.67,138,-203,-309,559,-210,-351,-0.11035,-1.28352,-1.13626,1.03991,-0.20955,0.27462,13.2,39.9,40,-24.8,-70.5,9,38,110.4,31,109.9,40.7,-22.5,2.2346,0.2344,#DIV/0!,-1.3207,-0.7315,#DIV/0!,40.7,18.3,2.2,-80,-136.7,2.2,120.75,155.06,0.00,4,0.6411,58.2336,90.4577,8182.5978,3.1755,26.5273,703.7,-43.642,39.9415,1595.3236,0.19,0.34,-0.39,16,36,-9,-201,579,9,-56,33.1,-148,-1.0129,-1.3757,#DIV/0!,-0.4553,-0.3996,#DIV/0!,50.7,-33.6,-1.0,20.7,-148,-1.0,30,114.4,0.00,37,31.05544,4.91875,35.42216,1254.72922,38.69063,9.59679,92.0983,-79.77813,39.84313,1587.47467,0.88,-2.28,-0.2,-346,-103,19,-666,142,374,E
charles,1322837947,988296,02/12/2011 14:59,yes,159,150,6.81,49.6,24,-1.351837,-0.146806,#DIV/0!,0.129849,0.020718,#DIV/0!,49.6,30,-1.4,35.3,21,-1.4,14.3,9,0.0000,3.5,152.8,4.7,22.3,9.6,2.9,8.1,41.4,4.6,21.4,0.16,0.06,-0.84,-10,58,-230,31,493,-496,-55.3,-21.7,-1.76,18,73.1773,-50.0877,4.5303,20.5236,11.1539,18.1695,330.1317,-75.2623,37.6246,1415.613,-1.35,0.13,0.62,109,-104,-89,734,-53,25,-1.36433,-1.06076,-1.12514,-0.55311,0.64701,-0.72380,29.5,-1.8,33,-21.7,-116,9,51.2,114.24,24,95.2,36.4,-47.6,1.1401,3.5835,#DIV/0!,1.4721,1.0210,#DIV/0!,90.1,88.1,1.1,-83.9,-88.1,1.1,174.07,176.24,0.00,2,22.2807,-50.0685,80.8697,6539.9057,-27.6315,43.9634,1932.7771,-24.5059,31.0138,961.8536,0.37,0.85,-0.33,7,16,-9,-215,576,0,4.93,50.9,-80.6,-1.3576,-0.3314,#DIV/0!,-0.2089,-0.9670,#DIV/0!,56.2,-31.7,-1.4,21,-158,-1.4,35.2,126.3,0.00,22,44.17105,16.33719,30.66052,940.0672,39.67895,11.76442,138.40169,-69.84561,38.7614,1502.44645,0.37,-2.75,-0.89,-144,164,24,-520,692,557,E
charles,1322837951,968308,02/12/2011 14:59,yes,163,139,6.95,55.3,20,2.397153,-0.424625,#DIV/0!,-1.574365,0.481487,#DIV/0!,58.6,20,2.4,55.3,15,2.4,3.3,5,0.0000,1.7,130.7,3.4,11.9,6.4,0.4,0.2,57.6,0.7,0.51,-0.11,0.19,0.49,-22,52,-189,48,567,-382,-44,0.66,-47.9,14,148.2404,-62.8822,12.6794,160.7679,-18.5522,7.1274,50.7992,7.3427,30.9464,957.6796,2.63,-1.11,0.89,-100,-72,66,406,80,533,0.94253,-1.34122,-1.63215,1.44317,-0.32126,-0.00311,0.7,44.5,41,-24.1,-47.9,8,24.76,92.4,33,-105.7,-46.5,-20.4,1.2406,0.8768,#DIV/0!,-0.9068,-0.0727,#DIV/0!,15.5,54.5,1.2,-127.9,-114.9,1.2,143.43,169.4,0.00,12,10.8919,-42.6553,92.0107,8465.9655,-40.6056,28.8371,831.5776,-24.8865,34.5265,1192.0787,0.16,-0.06,-0.13,-53,-103,-24,-505,361,-23,-72.9,7.21,175,-0.4591,-1.9743,#DIV/0!,0.7731,-0.3293,#DIV/0!,34.9,179,-0.5,-15.8,-180,-0.5,50.7,359,0.00,47,40.2101,-69.56444,4.01487,16.11916,1.078,14.78209,218.51024,28.4,167.74404,28138.06364,-0.69,2.26,0.13,-382,-256,-12,-478,-311,90,E
charles,1322837953,948278,02/12/2011 14:59,yes,164,130,8.94,58.1,17,-0.656175,-1.381420,#DIV/0!,-0.291571,0.231926,#DIV/0!,60.2,27,-0.7,56,16,-0.7,4.2,11,0.0000,12.6,143.3,8.6,74.6,7.4,1.9,3.4,58.7,1.1,1.26,0.26,0.11,-0.33,-27,58,-150,29,621,-288,-71.2,-25.2,34,36,134.1449,-56.9104,15.7113,246.8461,-18.3867,7.748,60.0322,6.0683,30.9864,960.1587,0.93,-0.9,0.71,155,-182,-260,617,-180,-288,1.02811,-0.89263,-1.06796,1.40885,-0.70733,-0.50170,3.4,37.4,37,-25.2,-57.9,2,28.64,95.3,35,73,73,-34,4.2011,1.8238,#DIV/0!,-1.1916,-0.3521,#DIV/0!,78,100.2,4.2,-61.5,-131.4,4.2,139.58,231.58,0.00,1,1.7301,103.6032,46.8395,2193.9369,22.8937,22.9229,525.4601,-13.5498,43.5213,1894.1066,0.05,-0.03,0.02,8,8,-4,-303,537,-12,-74.4,-2.75,-179,-0.6834,-1.6852,#DIV/0!,-0.4066,0.0813,#DIV/0!,51.6,-38.5,-0.7,-2.8,-179,-0.7,54.35,140.5,0.00,50,142.42154,-22.55833,42.33513,1792.26292,29.285,15.38767,236.78036,-109.79792,52.05376,2709.59383,0.53,-1.51,-0.31,-396,-290,-27,-399,-420,15,E
charles,1322837956,984377,02/12/2011 14:59,yes,167,135,8.35,55.2,19,-0.856635,-0.446096,#DIV/0!,0.826740,0.577494,#DIV/0!,59.3,22,-0.9,54.5,17,-0.9,4.8,5,0.0000,1.6,135.5,3.6,12.9,9.1,1.2,1.5,56.2,1.7,2.89,0.16,0.11,0.16,-18,59,-173,40,592,-352,-66.6,-20.4,0.59,21,40.104,-76.9889,6.9204,47.8915,-20.7778,1.1664,1.3604,25.8589,14.178,201.0148,3.07,-1.08,0.51,98,-132,-123,729,-79,26,1.99727,-1.09477,-1.19889,1.05411,-0.43630,-0.20572,-17,43.3,41,-22.5,-2.6,20,5.5,45.93,21,-114.1,-38.6,-17.8,0.1794,0.1655,#DIV/0!,-0.5735,-0.1121,#DIV/0!,38,32,0.2,-123.3,-127.8,0.2,161.32,159.82,0.00,5,1.2798,21.1756,89.2449,7964.6502,-12.086,37.5049,1406.6205,-52.1993,34.3391,1179.1716,0.14,-0.06,-0.34,-17,-41,-8,-395,473,-20,-74.3,-0.24,175,-0.8822,-2.0657,#DIV/0!,0.6494,0.1309,#DIV/0!,41.6,180,-0.9,-17.1,-179,-0.9,58.7,359,0.00,52,57.03737,-73.22667,5.76366,33.21973,3.31667,18.08342,327.00999,-4.33333,167.61306,28094.13636,-0.48,1.67,0.08,-422,-280,-19,-423,-385,50,E
charles,1322837958,980302,02/12/2011 14:59,yes,169,129,9.72,55.6,17,-0.914465,-1.409735,#DIV/0!,-0.710506,0.324531,#DIV/0!,61.4,28,-0.9,55.4,16,-0.9,6,12,0.0000,16.5,142.2,10.4,108.1,6.7,1.5,2.1,59.4,1.9,3.69,-0.06,0.14,-0.13,-20,59,-151,21,611,-275,-80.1,-18,34.3,34,110.9349,-62.9569,14.318,205.0053,-13.062,7.614,57.9731,-5.8129,41.7242,1740.9071,1.04,-0.63,0.61,141,-157,-254,593,-146,-341,-0.29945,-1.15688,-1.21916,1.05819,-0.54089,0.05166,4.3,38.6,42,-19.7,-85.4,8,24.02,124,34,126.8,24.1,18,1.6457,1.4531,#DIV/0!,-0.9465,0.6454,#DIV/0!,126.5,148,1.6,-130,-69.4,1.6,256.48,217.41,0.00,2,2.3059,72.4314,67.0123,4490.6514,25.3314,52.3107,2736.4116,25.4735,39.401,1552.4388,0.19,-0.1,-0.21,4,16,3,-251,553,18,-72.1,-14.4,174,-1.2223,2.6166,#DIV/0!,-0.2053,1.7993,#DIV/0!,58.3,179,-1.2,-14.4,-179,-1.2,72.7,358,0.00,57,155.71373,-33.0649,42.98257,1847.5016,24.56745,23.55173,554.68417,-91.80784,100.74346,10149.24554,0.14,-0.1,0.02,-387,-406,-50,-271,-538,-40,E
charles,1322837959,996327,02/12/2011 14:59,yes,170,133,7.5,50.4,17,1.880763,-0.541257,#DIV/0!,-1.627703,-0.242378,#DIV/0!,55.4,18,1.9,50.4,16,1.9,5,2,0.0000,0.4,131.3,1.5,2.3,8,1.1,1.3,53.9,1.2,1.45,-0.18,0.22,-0.21,-8,48,-162,64,590,-345,-60.3,10.1,-81.7,27,64.4077,-65.26,9.0383,81.6902,-9.249,9.4497,89.2965,-19.7598,36.4952,1331.8989,2.7,-0.9,0.59,-238,-89,62,-29,123,676,-0.93483,-1.32042,-1.42130,0.74037,-0.11407,0.18554,10.1,33.1,34,-17.9,-81.7,11,28,114.8,23,-111.7,-43.6,11.9,0.3628,2.2104,#DIV/0!,0.6217,-0.6422,#DIV/0!,114.6,14.7,0.4,-118.5,-94.6,0.4,233.19,109.3,0.00,9,11.6513,-67.4135,77.0346,5934.3318,-23.0024,52.7402,2781.5274,-22.7611,21.2581,451.9054,0.02,0.43,-0.18,-39,-83,11,-478,398,4,4.38,55.4,-76.4,-1.5415,-1.2852,#DIV/0!,-0.0004,0.8059,#DIV/0!,60.5,179,-1.5,-14.2,-180,-1.5,74.7,359,0.00,20,102.09231,-57.26675,24.0904,580.34737,24.1235,26.50752,702.64842,-47.01,149.63025,22389.21221,-1.16,2.25,-0.59,-151,121,28,-513,720,621,E
charles,1322837961,980311,02/12/2011 14:59,yes,172,130,7.61,42,18,-1.409621,4.582004,#DIV/0!,-0.273598,1.689577,#DIV/0!,58.6,20,-1.4,42,17,-1.4,16.6,3,0.0000,0.3,131.8,1.5,2.2,5.7,1.6,2.7,51.5,5.7,32.38,0.21,0.08,-0.16,-17,59,-161,78,592,-351,-62.6,-18.2,-21.6,10,88.3816,-71.9456,8.0685,65.1004,-15.5039,2.4553,6.0286,17.5111,19.8939,395.7654,3.1,-1,0.18,29,-84,-41,689,5,227,1.43139,-1.14371,-1.08355,0.90563,-0.37486,-0.25625,-8.3,42.9,41,-19.8,-21.6,10,11.48,64.5,31,-86.1,-61.9,-30.2,0.0557,-1.2338,#DIV/0!,-0.2745,-0.1626,#DIV/0!,-15.6,34.5,0.1,-104.9,-67.4,0.1,89.27,101.9,0.00,7,2.5664,-90.045,19.9395,397.5834,-55.7179,20.6118,424.8447,-15.5273,27.7723,771.3013,0,0.35,-0.13,-39,-51,-20,-440,425,53,-73.5,19.2,-171,-1.0397,-1.7387,#DIV/0!,0.5868,0.5141,#DIV/0!,56.2,179,-1.0,-15.9,-179,-1.0,72.1,358,0.00,43,101.95489,-67.6193,14.4001,207.36301,11.17526,23.59526,556.73638,-31.49825,159.61995,25478.52875,-0.87,2.79,0.07,-378,-197,-4,-581,-130,238,E
eurico,1322489708,954661,28/11/2011 14:15,yes,298,1.59,5,-86.9,3,-1.018040,2.234618,#DIV/0!,-0.657799,2.037939,#DIV/0!,-86.9,4,-1.0,-88.2,3,-1.0,1.3,1,0.0000,0.1,1.7,0.1,0,6.1,1.1,1.2,-87.1,0.2,0.03,0,0.02,0.03,-10,-1,24,72,580,-423,87.9,-13.3,51.3,20,19.0944,92.7,4.5952,21.116,5.3758,6.9095,47.7415,111.4,24.6974,609.9629,-4.69,1.28,-0.07,-94,169,-7,502,124,441,-0.63681,-0.86628,-0.48180,-0.85011,-0.52343,-0.53788,10.2,136,40,-19,15.2,18,29.2,120.8,22,73.5,21.9,78.9,3.7285,0.9119,#DIV/0!,0.5023,-1.4889,#DIV/0!,54.6,132.3,3.7,-23.1,51.9,3.7,77.71,80.39,0.00,5,1.2825,49.9601,20.265,410.6694,8.8458,15.286,233.6628,103.7684,22.6721,514.025,-0.47,0.43,0.16,11,34,36,-536,99,235,178,2.68,115,-1.2761,-0.3634,#DIV/0!,-0.3614,-1.0619,#DIV/0!,14.7,121,-1.3,0.2,8.6,-1.3,14.52,112.44,0.00,34,6.51111,19.13889,179.17097,32102.2373,5.19944,3.66496,13.43193,114.83611,7.62935,58.20694,-0.58,-0.06,0.67,-150,225,201,-714,1160,-513,E
